,NSC #1,Drug name,FDA status,Mechanism of action,NSC #2,Drug name.1,FDA status.1,Mechanism of action.1
961,26271.0,Cyclophosphamide,FDA approved,A7|AlkAg,761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
962,26271.0,Cyclophosphamide,FDA approved,A7|AlkAg,763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
963,26980.0,Mitomycin,FDA approved,A2|AlkAg,740.0,METHOTREXATE,FDA approved,Df|DHFR
964,26980.0,Mitomycin,FDA approved,A2|AlkAg,750.0,Busulfan,FDA approved,A7|AlkAg
965,26980.0,Mitomycin,FDA approved,A2|AlkAg,752.0,6-THIOGUANINE,FDA approved,Ds|IMPDH2|IMPDH
966,26980.0,Mitomycin,FDA approved,A2|AlkAg,755.0,6-MERCAPTOPURINE,FDA approved,Ds|PPAT
967,26980.0,Mitomycin,FDA approved,A2|AlkAg,762.0,Nitrogen mustard,FDA approved,A7|AlkAg
968,26980.0,Mitomycin,FDA approved,A2|AlkAg,1390.0,Allopurinol,FDA approved,AM|XDH
969,26980.0,Mitomycin,FDA approved,A2|AlkAg,3053.0,Actinomycin D,FDA approved,Db
970,26980.0,Mitomycin,FDA approved,A2|AlkAg,3088.0,Chlorambucil,FDA approved,A7|AlkAg
971,26980.0,Mitomycin,FDA approved,A2|AlkAg,6396.0,Thiotepa,FDA approved,A7|AlkAg
972,26980.0,Mitomycin,FDA approved,A2|AlkAg,8806.0,Melphalan,FDA approved,A7|AlkAg
973,26980.0,Mitomycin,FDA approved,A2|AlkAg,9706.0,Triethylenemelamine,FDA approved,A7|AlkAg
974,26980.0,Mitomycin,FDA approved,A2|AlkAg,13875.0,Altretamine,FDA approved,Db|AlkAg
975,26980.0,Mitomycin,FDA approved,A2|AlkAg,14229.0,Acrichine,FDA approved,Db|AP
976,26980.0,Mitomycin,FDA approved,A2|AlkAg,18509.0,Aminolevulinic acid,FDA approved,AM
977,26980.0,Mitomycin,FDA approved,A2|AlkAg,19893.0,Fluorouracil,FDA approved,Ds|Rs|TYMS
978,26980.0,Mitomycin,FDA approved,A2|AlkAg,24559.0,Mithramycin,FDA approved,Db|Rs
979,26980.0,Mitomycin,FDA approved,A2|AlkAg,25154.0,Pipobroman,FDA approved,A7|AlkAg
980,26980.0,Mitomycin,FDA approved,A2|AlkAg,27640.0,Floxuridine,FDA approved,Ds|TYMS
981,26980.0,Mitomycin,FDA approved,A2|AlkAg,32065.0,Hydroxyurea,FDA approved,AM|Dr
982,26980.0,Mitomycin,FDA approved,A2|AlkAg,34462.0,Uracil mustard,FDA approved,A7|AlkAg
983,26980.0,Mitomycin,FDA approved,A2|AlkAg,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1
984,26980.0,Mitomycin,FDA approved,A2|AlkAg,45388.0,DACARBAZINE,FDA approved,A7|AlkAg
985,26980.0,Mitomycin,FDA approved,A2|AlkAg,49842.0,Vinblastine,FDA approved,TUBB|Tu-frag
986,26980.0,Mitomycin,FDA approved,A2|AlkAg,63878.0,Cytarabine,FDA approved,Ds
987,26980.0,Mitomycin,FDA approved,A2|AlkAg,66847.0,Thalidomide,FDA approved,Ang|Immunomodulatory
988,26980.0,Mitomycin,FDA approved,A2|AlkAg,67574.0,Vincristine,FDA approved,TUBB|Tu-frag
989,26980.0,Mitomycin,FDA approved,A2|AlkAg,71423.0,Megestrol acetate,FDA approved,Ho|PGR
990,26980.0,Mitomycin,FDA approved,A2|AlkAg,77213.0,Procarbazine,FDA approved,A7|AlkAg
991,26980.0,Mitomycin,FDA approved,A2|AlkAg,79037.0,Lomustine,FDA approved,A6|AlkAg
992,26980.0,Mitomycin,FDA approved,A2|AlkAg,82151.0,Daunorubicin,FDA approved,TOP2
993,26980.0,Mitomycin,FDA approved,A2|AlkAg,85998.0,STREPTOZOCIN,FDA approved,A7|AlkAg
994,26980.0,Mitomycin,FDA approved,A2|AlkAg,102816.0,AZACITIDINE,FDA approved,DNMT
995,26980.0,Mitomycin,FDA approved,A2|AlkAg,105014.0,Cladribine,FDA approved,Ds|ADA
996,26980.0,Mitomycin,FDA approved,A2|AlkAg,118218.0,Fludarabine,FDA approved,Ds|AM|Dr|STAT1
997,26980.0,Mitomycin,FDA approved,A2|AlkAg,122758.0,Isotretinoin,FDA approved,Ho|RXR|Differentiator
998,26980.0,Mitomycin,FDA approved,A2|AlkAg,122819.0,Teniposide,FDA approved,TOP2
999,26980.0,Mitomycin,FDA approved,A2|AlkAg,123127.0,Doxorubicin,FDA approved,TOP2
1000,26980.0,Mitomycin,FDA approved,A2|AlkAg,125066.0,Bleomycin,FDA approved,Db
1001,26980.0,Mitomycin,FDA approved,A2|AlkAg,125973.0,Paclitaxel,FDA approved,TUBB|Tu-stab
1002,26980.0,Mitomycin,FDA approved,A2|AlkAg,138783.0,Bendamustine,FDA approved,A2|A6|AlkAg
1003,26980.0,Mitomycin,FDA approved,A2|AlkAg,141540.0,Etoposide,FDA approved,TOP2
1004,26980.0,Mitomycin,FDA approved,A2|AlkAg,169780.0,Dexrazoxane,FDA approved,TOP2|NonCan:Cardioprotective
1005,26980.0,Mitomycin,FDA approved,A2|AlkAg,180973.0,Tamoxifen,FDA approved,Ho|SERM
1006,26980.0,Mitomycin,FDA approved,A2|AlkAg,226080.0,RAPAMYCIN,FDA approved,"PK:STK,MTOR"
1007,26980.0,Mitomycin,FDA approved,A2|AlkAg,241240.0,Carboplatin,FDA approved,A7|AlkAg
1008,26980.0,Mitomycin,FDA approved,A2|AlkAg,246131.0,Valrubicin,FDA approved,TOP2
1009,26980.0,Mitomycin,FDA approved,A2|AlkAg,279836.0,MITOXANTRONE,FDA approved,TOP2
1010,26980.0,Mitomycin,FDA approved,A2|AlkAg,362856.0,Temozolomide,FDA approved,A7|AlkAg
1011,26980.0,Mitomycin,FDA approved,A2|AlkAg,606869.0,Clofarabine,FDA approved,Ds
1012,26980.0,Mitomycin,FDA approved,A2|AlkAg,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag
1013,26980.0,Mitomycin,FDA approved,A2|AlkAg,613327.0,Gemcitabine,FDA approved,Ds
1014,26980.0,Mitomycin,FDA approved,A2|AlkAg,628503.0,Docetaxel,FDA approved,TUBB|Tu-stab
1015,26980.0,Mitomycin,FDA approved,A2|AlkAg,673596.0,7-Ethyl-10-hydroxycamptothecin,FDA approved,TOP1
1016,26980.0,Mitomycin,FDA approved,A2|AlkAg,686673.0,Nelarabine,FDA approved,Ds
1017,26980.0,Mitomycin,FDA approved,A2|AlkAg,698037.0,Pemetrexed,FDA approved,Df|AM|GARTF|DHFR|TYMS
1018,26980.0,Mitomycin,FDA approved,A2|AlkAg,701852.0,Vorinostat,FDA approved,HDAC
1019,26980.0,Mitomycin,FDA approved,A2|AlkAg,712807.0,Capecitabine,FDA approved,Ds|TYMS
1020,26980.0,Mitomycin,FDA approved,A2|AlkAg,713563.0,Exemestane,FDA approved,Ho|CYP19A1
1021,26980.0,Mitomycin,FDA approved,A2|AlkAg,715055.0,Gefitinib,FDA approved,"PK:YK,EGFR"
1022,26980.0,Mitomycin,FDA approved,A2|AlkAg,719276.0,Fulvestrant,FDA approved,AM|Ho|ESR|SERM
1023,26980.0,Mitomycin,FDA approved,A2|AlkAg,719344.0,Anastrozole,FDA approved,Ho|CYP19A1
1024,26980.0,Mitomycin,FDA approved,A2|AlkAg,719345.0,Letrozole,FDA approved,Ho|CYP19A1
1025,26980.0,Mitomycin,FDA approved,A2|AlkAg,719627.0,Celecoxib,FDA approved,AM|PTGS2|COX2|NonCan:NSAID
1026,26980.0,Mitomycin,FDA approved,A2|AlkAg,721517.0,Zoledronate,FDA approved,AM|NonCan:Anti-bone resorp
1027,26980.0,Mitomycin,FDA approved,A2|AlkAg,732517.0,Dasatinib,FDA approved,"BCR-ABL|PK:YK,PDGFR,KIT"
1028,26980.0,Mitomycin,FDA approved,A2|AlkAg,733504.0,Everolimus,FDA approved,"PK:STK,MTOR"
1029,26980.0,Mitomycin,FDA approved,A2|AlkAg,737754.0,Pazopanib,FDA approved,"PK:YK,PDGFR,FGFR,KIT,VEGFR"
1030,26980.0,Mitomycin,FDA approved,A2|AlkAg,743414.0,Imatinib,FDA approved,BCR-ABL|PK:YK
1031,26980.0,Mitomycin,FDA approved,A2|AlkAg,745750.0,Lapatinib,FDA approved,"PK:STK,YK,MET,EGFR,ERBB2,KIT,RAF,VEGFR"
1032,26980.0,Mitomycin,FDA approved,A2|AlkAg,747599.0,Nilotinib,FDA approved,BCR-ABL|PK:YK
1033,26980.0,Mitomycin,FDA approved,A2|AlkAg,747971.0,Sorafenib,FDA approved,"PK:YK,PDGFR,BRAF,KIT,VEGFR,Multikinase"
1034,26980.0,Mitomycin,FDA approved,A2|AlkAg,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory
1035,26980.0,Mitomycin,FDA approved,A2|AlkAg,747974.0,Raloxifene,FDA approved,Ho|SERM
1036,26980.0,Mitomycin,FDA approved,A2|AlkAg,749226.0,Abiraterone,FDA approved,Ho|CYP17A1
1037,26980.0,Mitomycin,FDA approved,A2|AlkAg,750690.0,Sunitinib,FDA approved,"PK:YK,PDGFR,KIT,VEGFR,Multikinase"
1038,26980.0,Mitomycin,FDA approved,A2|AlkAg,753082.0,Vemurafenib,FDA approved,"PK:YK,BRAF"
1039,26980.0,Mitomycin,FDA approved,A2|AlkAg,754143.0,Depsipeptide,FDA approved,HDAC
1040,26980.0,Mitomycin,FDA approved,A2|AlkAg,754230.0,pralatrexate,FDA approved,Df|CTNNB1|DHFR
1041,26980.0,Mitomycin,FDA approved,A2|AlkAg,755986.0,Vismodegib,FDA approved,SMO|PK:YK
1042,26980.0,Mitomycin,FDA approved,A2|AlkAg,756645.0,Crizotinib,FDA approved,"PK:YK,MET,ALK"
1043,26980.0,Mitomycin,FDA approved,A2|AlkAg,757441.0,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR"
1044,26980.0,Mitomycin,FDA approved,A2|AlkAg,760766.0,Vandetanib,FDA approved,"PK:STK,YK,PDGFR,EGFR,VEGFR,RET"
1045,26980.0,Mitomycin,FDA approved,A2|AlkAg,761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
1046,26980.0,Mitomycin,FDA approved,A2|AlkAg,763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
1047,27640.0,Floxuridine,FDA approved,Ds|TYMS,740.0,METHOTREXATE,FDA approved,Df|DHFR
1048,27640.0,Floxuridine,FDA approved,Ds|TYMS,752.0,6-THIOGUANINE,FDA approved,Ds|IMPDH2|IMPDH
1049,27640.0,Floxuridine,FDA approved,Ds|TYMS,3053.0,Actinomycin D,FDA approved,Db
1050,27640.0,Floxuridine,FDA approved,Ds|TYMS,3088.0,Chlorambucil,FDA approved,A7|AlkAg
1051,27640.0,Floxuridine,FDA approved,Ds|TYMS,6396.0,Thiotepa,FDA approved,A7|AlkAg
1052,27640.0,Floxuridine,FDA approved,Ds|TYMS,8806.0,Melphalan,FDA approved,A7|AlkAg
1053,27640.0,Floxuridine,FDA approved,Ds|TYMS,13875.0,Altretamine,FDA approved,Db|AlkAg
1054,27640.0,Floxuridine,FDA approved,Ds|TYMS,19893.0,Fluorouracil,FDA approved,Ds|Rs|TYMS
1055,27640.0,Floxuridine,FDA approved,Ds|TYMS,34462.0,Uracil mustard,FDA approved,A7|AlkAg
1056,27640.0,Floxuridine,FDA approved,Ds|TYMS,45388.0,DACARBAZINE,FDA approved,A7|AlkAg
1057,27640.0,Floxuridine,FDA approved,Ds|TYMS,71423.0,Megestrol acetate,FDA approved,Ho|PGR
1058,27640.0,Floxuridine,FDA approved,Ds|TYMS,79037.0,Lomustine,FDA approved,A6|AlkAg
1059,27640.0,Floxuridine,FDA approved,Ds|TYMS,82151.0,Daunorubicin,FDA approved,TOP2
1060,27640.0,Floxuridine,FDA approved,Ds|TYMS,122819.0,Teniposide,FDA approved,TOP2
1061,27640.0,Floxuridine,FDA approved,Ds|TYMS,141540.0,Etoposide,FDA approved,TOP2
1062,27640.0,Floxuridine,FDA approved,Ds|TYMS,169780.0,Dexrazoxane,FDA approved,TOP2|NonCan:Cardioprotective
1063,27640.0,Floxuridine,FDA approved,Ds|TYMS,279836.0,MITOXANTRONE,FDA approved,TOP2
1064,27640.0,Floxuridine,FDA approved,Ds|TYMS,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag
1065,27640.0,Floxuridine,FDA approved,Ds|TYMS,698037.0,Pemetrexed,FDA approved,Df|AM|GARTF|DHFR|TYMS
1066,27640.0,Floxuridine,FDA approved,Ds|TYMS,713563.0,Exemestane,FDA approved,Ho|CYP19A1
1067,27640.0,Floxuridine,FDA approved,Ds|TYMS,715055.0,Gefitinib,FDA approved,"PK:YK,EGFR"
1068,27640.0,Floxuridine,FDA approved,Ds|TYMS,719345.0,Letrozole,FDA approved,Ho|CYP19A1
1069,27640.0,Floxuridine,FDA approved,Ds|TYMS,719627.0,Celecoxib,FDA approved,AM|PTGS2|COX2|NonCan:NSAID
1070,27640.0,Floxuridine,FDA approved,Ds|TYMS,737754.0,Pazopanib,FDA approved,"PK:YK,PDGFR,FGFR,KIT,VEGFR"
1071,27640.0,Floxuridine,FDA approved,Ds|TYMS,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory
1072,27640.0,Floxuridine,FDA approved,Ds|TYMS,747974.0,Raloxifene,FDA approved,Ho|SERM
1073,27640.0,Floxuridine,FDA approved,Ds|TYMS,749226.0,Abiraterone,FDA approved,Ho|CYP17A1
1074,27640.0,Floxuridine,FDA approved,Ds|TYMS,753082.0,Vemurafenib,FDA approved,"PK:YK,BRAF"
1075,27640.0,Floxuridine,FDA approved,Ds|TYMS,755986.0,Vismodegib,FDA approved,SMO|PK:YK
1076,27640.0,Floxuridine,FDA approved,Ds|TYMS,756645.0,Crizotinib,FDA approved,"PK:YK,MET,ALK"
1077,27640.0,Floxuridine,FDA approved,Ds|TYMS,757441.0,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR"
1078,27640.0,Floxuridine,FDA approved,Ds|TYMS,760766.0,Vandetanib,FDA approved,"PK:STK,YK,PDGFR,EGFR,VEGFR,RET"
1079,27640.0,Floxuridine,FDA approved,Ds|TYMS,761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
1080,27640.0,Floxuridine,FDA approved,Ds|TYMS,763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
1081,32065.0,Hydroxyurea,FDA approved,AM|Dr,752.0,6-THIOGUANINE,FDA approved,Ds|IMPDH2|IMPDH
1082,32065.0,Hydroxyurea,FDA approved,AM|Dr,3053.0,Actinomycin D,FDA approved,Db
1083,32065.0,Hydroxyurea,FDA approved,AM|Dr,3088.0,Chlorambucil,FDA approved,A7|AlkAg
1084,32065.0,Hydroxyurea,FDA approved,AM|Dr,6396.0,Thiotepa,FDA approved,A7|AlkAg
1085,32065.0,Hydroxyurea,FDA approved,AM|Dr,8806.0,Melphalan,FDA approved,A7|AlkAg
1086,32065.0,Hydroxyurea,FDA approved,AM|Dr,9706.0,Triethylenemelamine,FDA approved,A7|AlkAg
1087,32065.0,Hydroxyurea,FDA approved,AM|Dr,13875.0,Altretamine,FDA approved,Db|AlkAg
1088,32065.0,Hydroxyurea,FDA approved,AM|Dr,19893.0,Fluorouracil,FDA approved,Ds|Rs|TYMS
1089,32065.0,Hydroxyurea,FDA approved,AM|Dr,24559.0,Mithramycin,FDA approved,Db|Rs
1090,32065.0,Hydroxyurea,FDA approved,AM|Dr,27640.0,Floxuridine,FDA approved,Ds|TYMS
1091,32065.0,Hydroxyurea,FDA approved,AM|Dr,34462.0,Uracil mustard,FDA approved,A7|AlkAg
1092,32065.0,Hydroxyurea,FDA approved,AM|Dr,45388.0,DACARBAZINE,FDA approved,A7|AlkAg
1093,32065.0,Hydroxyurea,FDA approved,AM|Dr,63878.0,Cytarabine,FDA approved,Ds
1094,32065.0,Hydroxyurea,FDA approved,AM|Dr,67574.0,Vincristine,FDA approved,TUBB|Tu-frag
1095,32065.0,Hydroxyurea,FDA approved,AM|Dr,71423.0,Megestrol acetate,FDA approved,Ho|PGR
1096,32065.0,Hydroxyurea,FDA approved,AM|Dr,79037.0,Lomustine,FDA approved,A6|AlkAg
1097,32065.0,Hydroxyurea,FDA approved,AM|Dr,82151.0,Daunorubicin,FDA approved,TOP2
1098,32065.0,Hydroxyurea,FDA approved,AM|Dr,102816.0,AZACITIDINE,FDA approved,DNMT
1099,32065.0,Hydroxyurea,FDA approved,AM|Dr,105014.0,Cladribine,FDA approved,Ds|ADA
1100,32065.0,Hydroxyurea,FDA approved,AM|Dr,118218.0,Fludarabine,FDA approved,Ds|AM|Dr|STAT1
1101,32065.0,Hydroxyurea,FDA approved,AM|Dr,122758.0,Isotretinoin,FDA approved,Ho|RXR|Differentiator
1102,32065.0,Hydroxyurea,FDA approved,AM|Dr,122819.0,Teniposide,FDA approved,TOP2
1103,32065.0,Hydroxyurea,FDA approved,AM|Dr,125973.0,Paclitaxel,FDA approved,TUBB|Tu-stab
1104,32065.0,Hydroxyurea,FDA approved,AM|Dr,141540.0,Etoposide,FDA approved,TOP2
1105,32065.0,Hydroxyurea,FDA approved,AM|Dr,169780.0,Dexrazoxane,FDA approved,TOP2|NonCan:Cardioprotective
1106,32065.0,Hydroxyurea,FDA approved,AM|Dr,180973.0,Tamoxifen,FDA approved,Ho|SERM
1107,32065.0,Hydroxyurea,FDA approved,AM|Dr,241240.0,Carboplatin,FDA approved,A7|AlkAg
1108,32065.0,Hydroxyurea,FDA approved,AM|Dr,279836.0,MITOXANTRONE,FDA approved,TOP2
1109,32065.0,Hydroxyurea,FDA approved,AM|Dr,362856.0,Temozolomide,FDA approved,A7|AlkAg
1110,32065.0,Hydroxyurea,FDA approved,AM|Dr,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag
1111,32065.0,Hydroxyurea,FDA approved,AM|Dr,628503.0,Docetaxel,FDA approved,TUBB|Tu-stab
1112,32065.0,Hydroxyurea,FDA approved,AM|Dr,673596.0,7-Ethyl-10-hydroxycamptothecin,FDA approved,TOP1
1113,32065.0,Hydroxyurea,FDA approved,AM|Dr,698037.0,Pemetrexed,FDA approved,Df|AM|GARTF|DHFR|TYMS
1114,32065.0,Hydroxyurea,FDA approved,AM|Dr,701852.0,Vorinostat,FDA approved,HDAC
1115,32065.0,Hydroxyurea,FDA approved,AM|Dr,713563.0,Exemestane,FDA approved,Ho|CYP19A1
1116,32065.0,Hydroxyurea,FDA approved,AM|Dr,715055.0,Gefitinib,FDA approved,"PK:YK,EGFR"
1117,32065.0,Hydroxyurea,FDA approved,AM|Dr,719345.0,Letrozole,FDA approved,Ho|CYP19A1
1118,32065.0,Hydroxyurea,FDA approved,AM|Dr,719627.0,Celecoxib,FDA approved,AM|PTGS2|COX2|NonCan:NSAID
1119,32065.0,Hydroxyurea,FDA approved,AM|Dr,721517.0,Zoledronate,FDA approved,AM|NonCan:Anti-bone resorp
1120,32065.0,Hydroxyurea,FDA approved,AM|Dr,732517.0,Dasatinib,FDA approved,"BCR-ABL|PK:YK,PDGFR,KIT"
1121,32065.0,Hydroxyurea,FDA approved,AM|Dr,733504.0,Everolimus,FDA approved,"PK:STK,MTOR"
1122,32065.0,Hydroxyurea,FDA approved,AM|Dr,737754.0,Pazopanib,FDA approved,"PK:YK,PDGFR,FGFR,KIT,VEGFR"
1123,32065.0,Hydroxyurea,FDA approved,AM|Dr,743414.0,Imatinib,FDA approved,BCR-ABL|PK:YK
1124,32065.0,Hydroxyurea,FDA approved,AM|Dr,745750.0,Lapatinib,FDA approved,"PK:STK,YK,MET,EGFR,ERBB2,KIT,RAF,VEGFR"
1125,32065.0,Hydroxyurea,FDA approved,AM|Dr,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory
1126,32065.0,Hydroxyurea,FDA approved,AM|Dr,747974.0,Raloxifene,FDA approved,Ho|SERM
1127,32065.0,Hydroxyurea,FDA approved,AM|Dr,749226.0,Abiraterone,FDA approved,Ho|CYP17A1
1128,32065.0,Hydroxyurea,FDA approved,AM|Dr,750690.0,Sunitinib,FDA approved,"PK:YK,PDGFR,KIT,VEGFR,Multikinase"
1129,32065.0,Hydroxyurea,FDA approved,AM|Dr,753082.0,Vemurafenib,FDA approved,"PK:YK,BRAF"
1130,32065.0,Hydroxyurea,FDA approved,AM|Dr,754143.0,Depsipeptide,FDA approved,HDAC
1131,32065.0,Hydroxyurea,FDA approved,AM|Dr,755986.0,Vismodegib,FDA approved,SMO|PK:YK
1132,32065.0,Hydroxyurea,FDA approved,AM|Dr,756645.0,Crizotinib,FDA approved,"PK:YK,MET,ALK"
1133,32065.0,Hydroxyurea,FDA approved,AM|Dr,757441.0,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR"
1134,32065.0,Hydroxyurea,FDA approved,AM|Dr,760766.0,Vandetanib,FDA approved,"PK:STK,YK,PDGFR,EGFR,VEGFR,RET"
1135,32065.0,Hydroxyurea,FDA approved,AM|Dr,761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
1136,32065.0,Hydroxyurea,FDA approved,AM|Dr,763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
1137,34462.0,Uracil mustard,FDA approved,A7|AlkAg,9706.0,Triethylenemelamine,FDA approved,A7|AlkAg
1138,34462.0,Uracil mustard,FDA approved,A7|AlkAg,45388.0,DACARBAZINE,FDA approved,A7|AlkAg
1139,34462.0,Uracil mustard,FDA approved,A7|AlkAg,71423.0,Megestrol acetate,FDA approved,Ho|PGR
1140,34462.0,Uracil mustard,FDA approved,A7|AlkAg,79037.0,Lomustine,FDA approved,A6|AlkAg
1141,34462.0,Uracil mustard,FDA approved,A7|AlkAg,82151.0,Daunorubicin,FDA approved,TOP2
1142,34462.0,Uracil mustard,FDA approved,A7|AlkAg,122819.0,Teniposide,FDA approved,TOP2
1143,34462.0,Uracil mustard,FDA approved,A7|AlkAg,123127.0,Doxorubicin,FDA approved,TOP2
1144,34462.0,Uracil mustard,FDA approved,A7|AlkAg,141540.0,Etoposide,FDA approved,TOP2
1145,34462.0,Uracil mustard,FDA approved,A7|AlkAg,169780.0,Dexrazoxane,FDA approved,TOP2|NonCan:Cardioprotective
1146,34462.0,Uracil mustard,FDA approved,A7|AlkAg,279836.0,MITOXANTRONE,FDA approved,TOP2
1147,34462.0,Uracil mustard,FDA approved,A7|AlkAg,608210.0,Vinorelbine,FDA approved,TUBB|Tu-frag
1148,34462.0,Uracil mustard,FDA approved,A7|AlkAg,698037.0,Pemetrexed,FDA approved,Df|AM|GARTF|DHFR|TYMS
1149,34462.0,Uracil mustard,FDA approved,A7|AlkAg,713563.0,Exemestane,FDA approved,Ho|CYP19A1
1150,34462.0,Uracil mustard,FDA approved,A7|AlkAg,715055.0,Gefitinib,FDA approved,"PK:YK,EGFR"
1151,34462.0,Uracil mustard,FDA approved,A7|AlkAg,737754.0,Pazopanib,FDA approved,"PK:YK,PDGFR,FGFR,KIT,VEGFR"
1152,34462.0,Uracil mustard,FDA approved,A7|AlkAg,747972.0,Lenalidomide,FDA approved,FT|Immunomodulatory
1153,34462.0,Uracil mustard,FDA approved,A7|AlkAg,747974.0,Raloxifene,FDA approved,Ho|SERM
1154,34462.0,Uracil mustard,FDA approved,A7|AlkAg,749226.0,Abiraterone,FDA approved,Ho|CYP17A1
1155,34462.0,Uracil mustard,FDA approved,A7|AlkAg,753082.0,Vemurafenib,FDA approved,"PK:YK,BRAF"
1156,34462.0,Uracil mustard,FDA approved,A7|AlkAg,755986.0,Vismodegib,FDA approved,SMO|PK:YK
1157,34462.0,Uracil mustard,FDA approved,A7|AlkAg,756645.0,Crizotinib,FDA approved,"PK:YK,MET,ALK"
1158,34462.0,Uracil mustard,FDA approved,A7|AlkAg,757441.0,Axitinib,FDA approved,"PK:YK,PDGFR,VEGFR"
1159,34462.0,Uracil mustard,FDA approved,A7|AlkAg,760766.0,Vandetanib,FDA approved,"PK:STK,YK,PDGFR,EGFR,VEGFR,RET"
1160,34462.0,Uracil mustard,FDA approved,A7|AlkAg,761432.0,Cabazitaxel,FDA approved,TUBB|Tu-stab
1161,34462.0,Uracil mustard,FDA approved,A7|AlkAg,763371.0,Ruxolitinib,FDA approved,"PK:YK,JAK,JAK1,JAK2"
1162,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,752.0,6-THIOGUANINE,FDA approved,Ds|IMPDH2|IMPDH
1163,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,3053.0,Actinomycin D,FDA approved,Db
1164,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,3088.0,Chlorambucil,FDA approved,A7|AlkAg
1165,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,6396.0,Thiotepa,FDA approved,A7|AlkAg
1166,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,8806.0,Melphalan,FDA approved,A7|AlkAg
1167,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,9706.0,Triethylenemelamine,FDA approved,A7|AlkAg
1168,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,13875.0,Altretamine,FDA approved,Db|AlkAg
1169,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,19893.0,Fluorouracil,FDA approved,Ds|Rs|TYMS
1170,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,24559.0,Mithramycin,FDA approved,Db|Rs
1171,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,27640.0,Floxuridine,FDA approved,Ds|TYMS
1172,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,32065.0,Hydroxyurea,FDA approved,AM|Dr
1173,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,34462.0,Uracil mustard,FDA approved,A7|AlkAg
1174,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,45388.0,DACARBAZINE,FDA approved,A7|AlkAg
1175,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,49842.0,Vinblastine,FDA approved,TUBB|Tu-frag
1176,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,63878.0,Cytarabine,FDA approved,Ds
1177,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,67574.0,Vincristine,FDA approved,TUBB|Tu-frag
1178,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,71423.0,Megestrol acetate,FDA approved,Ho|PGR
1179,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,79037.0,Lomustine,FDA approved,A6|AlkAg
1180,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,82151.0,Daunorubicin,FDA approved,TOP2
1181,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,102816.0,AZACITIDINE,FDA approved,DNMT
1182,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,105014.0,Cladribine,FDA approved,Ds|ADA
1183,38721.0,Mitotane,FDA approved,A7|Ho|AlkAg|anti-Ho|CYP11A1,118218.0,Fludarabine,FDA approved,Ds|AM|Dr|STAT1
